Drive homing rate,Resistance formation rate,rate wt,rate dr,rate of function preserving resistance,rate of function disrupting resistance,rate of inds with at least 1 drive copy,ending pop size
0.62,0.02,0.0950704,0.864789,0.0176056,0.0225352,0.985915,710
0.62,0.03,0.0246002,0.821033,0.104551,0.0498155,0.97171,813
0.62,0.04,0.0251678,0.85151,0.0889262,0.034396,0.988255,596
0.62,0.05,0.0123762,0.821782,0.103342,0.0625,0.969059,808
0.62,0.06,0,0.8125,0.119088,0.0684122,0.969595,592
0.62,0.07,0.00117647,0.777647,0.134118,0.0870588,0.964706,850
0.62,0.08,0.0049505,0.817657,0.10231,0.0750825,0.975248,606
0.51,0.1,0.00708885,0.681002,0.166824,0.145085,0.910208,1058
0.62,0.09,0,0.784251,0.108195,0.107554,0.953905,781
0.62,0.1,0.036075,0.735931,0.0988456,0.129149,0.937951,693
0.62,0.11,0.0177239,0.729478,0.120336,0.132463,0.916045,536
0.62,0.12,0,0.72409,0.112745,0.163165,0.927171,714
0.62,0.13,0,0.73489,0.116758,0.148352,0.92033,728
0.62,0.14,0,0.7264,0.116,0.1576,0.9216,625
0.62,0.15,0,0.67744,0.133714,0.188847,0.897338,789
0.62,0.16,0,0.727152,0.121854,0.150993,0.919205,755
0.62,0.17,0,0.694362,0.0994065,0.206231,0.897626,674
0.62,0.18,0,0.647745,0.12986,0.222395,0.875583,643
0.51,0.11,0,0.69238,0.16604,0.14158,0.901223,1063
0.62,0.19,0,0.657967,0.123626,0.218407,0.865385,728
0.62,0.2,0,0.608725,0.130872,0.260403,0.841611,745
0.62,0.21,0,0.632836,0.127612,0.239552,0.877612,670
0.62,0.22,0,0.654844,0.106401,0.238754,0.875433,578
0.62,0.23,0,0.586106,0.112524,0.30137,0.825832,511
0.62,0.24,0,0.602178,0.132328,0.265494,0.829146,597
0.62,0.25,0,0.598951,0.107196,0.293853,0.830585,667
0.62,0.26,0,0.567064,0.11848,0.314456,0.800298,671
0.62,0.27,0,0.557317,0.121951,0.320732,0.808537,820
0.62,0.28,0,0.571038,0.114754,0.314208,0.815574,732
0.51,0.12,0,0.67818,0.148694,0.173126,0.895535,1187
0.62,0.29,0,0.561892,0.111961,0.326147,0.795549,719
0.62,0.3,0,0.534934,0.117176,0.347889,0.775837,687
0.62,0.31,0,0.553592,0.0977621,0.348645,0.803298,849
0.62,0.32,0,0.519113,0.125382,0.355505,0.753823,654
0.62,0.33,0,0.522556,0.113534,0.36391,0.769925,665
0.62,0.34,0,0.527911,0.117225,0.354864,0.786284,627
0.62,0.35,0,0.493289,0.104027,0.402685,0.75,596
0.62,0.36,0,0.496626,0.115385,0.387989,0.74224,741
0.62,0.37,0,0.45929,0.127349,0.413361,0.713987,479
0.62,0.38,0,0.480253,0.123223,0.396524,0.720379,633
0.51,0.13,0,0.676259,0.156025,0.167716,0.901079,1112
0.62,0.39,0,0.458015,0.0977099,0.444275,0.717557,655
0.62,0.4,0,0.458229,0.108479,0.433292,0.719451,802
0.62,0.41,0,0.45122,0.10453,0.444251,0.705575,574
0.62,0.42,0,0.456687,0.105623,0.43769,0.708207,658
0.62,0.43,0,0.449066,0.119694,0.431239,0.663837,589
0.62,0.44,0,0.378788,0.111111,0.510101,0.621212,594
0.62,0.45,0,0.439465,0.115566,0.444969,0.690252,636
0.62,0.46,0,0.400324,0.102917,0.496759,0.648298,617
0.62,0.47,0,0.365786,0.113352,0.520862,0.595271,719
0.62,0.48,0,0.387538,0.0987842,0.513678,0.636778,658
0.51,0.14,0,0.652355,0.15651,0.191136,0.891967,1083
0.62,0.49,0,0.381014,0.102731,0.516255,0.608583,769
0.63,0,0.130065,0.869935,0,0,0.988235,765
0.63,0.01,0.0342593,0.881481,0.0731481,0.0111111,0.990741,540
0.63,0.02,0.0282714,0.869144,0.0807754,0.0218094,0.990307,619
0.63,0.03,0.00367647,0.840074,0.115809,0.0404412,0.979779,544
0.63,0.04,0.0200573,0.841691,0.0945559,0.0436963,0.982808,698
0.63,0.05,0,0.823485,0.115152,0.0613636,0.963636,660
0.63,0.06,0.00402299,0.795402,0.116092,0.0844828,0.958621,870
0.63,0.07,0,0.802738,0.120773,0.0764895,0.964573,621
0.63,0.08,0,0.776235,0.134259,0.0895062,0.959877,648
0.51,0.15,0,0.624011,0.170624,0.205365,0.870712,1137
0.63,0.09,0,0.76783,0.116844,0.115326,0.962064,659
0.63,0.1,0,0.760398,0.114828,0.124774,0.951175,553
0.63,0.11,0,0.721739,0.131159,0.147101,0.921739,690
0.63,0.12,0,0.731806,0.122642,0.145553,0.936658,742
0.63,0.13,0,0.711214,0.140553,0.148233,0.912442,651
0.63,0.14,0,0.70938,0.122278,0.168342,0.909548,597
0.63,0.15,0,0.678876,0.105622,0.215503,0.894378,587
0.63,0.16,0,0.676339,0.114583,0.209077,0.904762,672
0.63,0.17,0,0.672496,0.110493,0.217011,0.898251,629
0.63,0.18,0,0.668724,0.117284,0.213992,0.901235,729
0.51,0.16,0,0.59569,0.175431,0.228879,0.838793,1160
0.63,0.19,0,0.684105,0.109658,0.206237,0.921529,497
0.63,0.2,0,0.675795,0.0874558,0.236749,0.902827,566
0.63,0.21,0,0.658626,0.116228,0.225146,0.885965,684
0.63,0.22,0,0.632062,0.122175,0.245763,0.860169,708
0.63,0.23,0,0.615204,0.103448,0.281348,0.851097,638
0.63,0.24,0,0.56932,0.123235,0.307445,0.81258,779
0.63,0.25,0,0.592248,0.109302,0.29845,0.834109,645
0.63,0.26,0,0.595537,0.125523,0.27894,0.822873,717
0.63,0.27,0,0.582489,0.107091,0.31042,0.827786,691
0.63,0.28,0,0.566365,0.107089,0.326546,0.808446,663
0.51,0.17,0,0.632805,0.142591,0.224604,0.868593,1073
0.63,0.29,0,0.543179,0.113267,0.343554,0.798498,799
0.63,0.3,0,0.554981,0.0918499,0.353169,0.800776,773
0.63,0.31,0,0.568482,0.0965347,0.334983,0.825083,606
0.63,0.32,0,0.528135,0.100482,0.371383,0.77492,622
0.63,0.33,0,0.520376,0.130878,0.348746,0.769592,638
0.63,0.34,0,0.51573,0.105618,0.378652,0.78427,445
0.63,0.35,0,0.478374,0.113322,0.408304,0.719723,578
0.63,0.36,0,0.493019,0.112565,0.394415,0.752182,573
0.63,0.37,0,0.5,0.110698,0.389302,0.745914,673
0.63,0.38,0,0.459644,0.112859,0.427497,0.711354,731
0.51,0.18,0,0.602772,0.161568,0.23566,0.832696,1046
0.63,0.39,0,0.465679,0.0959438,0.438378,0.728549,641
0.63,0.4,0,0.429315,0.10119,0.469494,0.665179,672
0.63,0.41,0,0.4497,0.104354,0.445946,0.698198,666
0.63,0.42,0,0.440994,0.0993789,0.459627,0.687888,644
0.63,0.43,0,0.423868,0.114198,0.461934,0.691358,486
0.63,0.44,0,0.438822,0.0989426,0.462236,0.68429,662
0.63,0.45,0,0.403678,0.11296,0.483363,0.644483,571
0.63,0.46,0,0.414141,0.107071,0.478788,0.676768,495
0.63,0.47,0,0.367113,0.106119,0.526769,0.611855,523
0.63,0.48,0,0.377732,0.124317,0.497951,0.610656,732
0.5,0.06,0.03052,0.747174,0.137905,0.0844009,0.941974,1327
0.51,0.19,0,0.585332,0.155443,0.259225,0.851476,1084
0.63,0.49,0,0.359215,0.0989761,0.541809,0.581911,586
0.64,0,0.108209,0.891791,0,0,0.992537,536
0.64,0.01,0.0438776,0.902041,0.0479592,0.00612245,0.993878,490
0.64,0.02,0.0259831,0.86868,0.0884831,0.0168539,0.991573,712
0.64,0.03,0.0118519,0.834074,0.102222,0.0518519,0.967407,675
0.64,0.04,0,0.864679,0.0928899,0.0424312,0.986239,436
0.64,0.05,0,0.82208,0.113139,0.064781,0.974453,548
0.64,0.06,0,0.794258,0.130981,0.0747608,0.956938,836
0.64,0.07,0.0316456,0.791139,0.0991561,0.0780591,0.955696,474
0.64,0.08,0.00405186,0.799028,0.116694,0.0802269,0.959481,617
0.51,0.2,0,0.578619,0.160115,0.261266,0.822627,1043
0.64,0.09,0,0.792895,0.10992,0.097185,0.959786,746
0.64,0.1,0,0.785587,0.091637,0.122776,0.962633,562
0.64,0.11,0,0.752418,0.104449,0.143133,0.930368,517
0.64,0.12,0,0.74595,0.120029,0.134021,0.936672,679
0.64,0.13,0,0.741042,0.0993485,0.159609,0.938111,614
0.64,0.14,0,0.722581,0.105645,0.171774,0.929032,620
0.64,0.15,0,0.71518,0.104851,0.179969,0.931142,639
0.64,0.16,0,0.656471,0.14,0.203529,0.882353,425
0.64,0.17,0,0.677738,0.114901,0.207361,0.883303,557
0.64,0.18,0,0.673716,0.113293,0.212991,0.904834,662
0.51,0.21,0,0.593023,0.144085,0.262892,0.835187,989
0.64,0.19,0,0.659689,0.120215,0.220096,0.876794,836
0.64,0.2,0,0.666667,0.128326,0.205008,0.906103,639
0.64,0.21,0,0.634691,0.113666,0.251643,0.877792,761
0.64,0.22,0,0.645188,0.10522,0.249592,0.858075,613
0.64,0.23,0,0.603395,0.118827,0.277778,0.830247,648
0.64,0.24,0,0.627757,0.118566,0.253676,0.856618,544
0.64,0.25,0,0.628319,0.10531,0.266372,0.846018,565
0.64,0.26,0,0.57457,0.110899,0.314532,0.82218,523
0.64,0.27,0,0.575707,0.0973378,0.326955,0.813644,601
0.64,0.28,0,0.592471,0.100655,0.306874,0.839607,611
0.51,0.22,0,0.564591,0.148789,0.286621,0.791234,867
0.64,0.29,0,0.560377,0.107547,0.332075,0.796226,530
0.64,0.3,0,0.50293,0.123047,0.374023,0.759766,512
0.64,0.31,0,0.557692,0.0991903,0.343117,0.809717,494
0.64,0.32,0,0.519868,0.118377,0.361755,0.773179,604
0.64,0.33,0,0.550265,0.122575,0.32716,0.791887,567
0.64,0.34,0,0.534268,0.106698,0.359034,0.783489,642
0.64,0.35,0,0.5128,0.1232,0.364,0.7536,625
0.64,0.36,0,0.481025,0.106262,0.412713,0.73055,527
0.64,0.37,0,0.508841,0.119843,0.371316,0.750491,509
0.64,0.38,0,0.484513,0.120206,0.39528,0.735988,678
0.51,0.23,0,0.587394,0.126589,0.286017,0.833686,944
0.64,0.39,0,0.478796,0.110123,0.411081,0.72777,731
0.64,0.4,0,0.454545,0.110517,0.434938,0.68984,561
0.64,0.41,0,0.45521,0.102377,0.442413,0.705667,547
0.64,0.42,0,0.461415,0.0932476,0.445338,0.723473,622
0.64,0.43,0,0.441573,0.0876404,0.470787,0.707865,445
0.64,0.44,0,0.427642,0.109756,0.462602,0.669919,615
0.64,0.45,0,0.423846,0.104615,0.471538,0.678462,650
0.64,0.46,0,0.412127,0.115993,0.47188,0.652021,569
0.64,0.47,0,0.387067,0.118397,0.494536,0.626594,549
0.64,0.48,0,0.360539,0.107765,0.531696,0.591125,631
0.51,0.24,0,0.558361,0.147026,0.294613,0.811448,891
0.64,0.49,0,0.40409,0.0959097,0.5,0.640339,709
0.65,0,0.102131,0.897869,0,0,0.994671,563
0.65,0.01,0.0625,0.877874,0.0438218,0.0158046,0.989943,696
0.65,0.02,0.0154494,0.893258,0.0716292,0.0196629,0.991573,356
0.65,0.03,0,0.848,0.127,0.025,0.986,500
0.65,0.04,0,0.843049,0.102392,0.054559,0.982063,669
0.65,0.05,0.016129,0.812655,0.08933,0.0818859,0.972705,403
0.65,0.06,0.0064433,0.834407,0.0882732,0.0708763,0.970361,776
0.65,0.07,0.0153061,0.79519,0.110058,0.0794461,0.96793,686
0.65,0.08,0,0.793537,0.111311,0.0951526,0.956912,557
0.51,0.25,0,0.526316,0.141053,0.332632,0.792632,950
0.65,0.09,0,0.769283,0.123139,0.107578,0.955345,739
0.65,0.1,0,0.766385,0.113108,0.120507,0.936575,473
0.65,0.11,0,0.790735,0.0878594,0.121406,0.963259,626
0.65,0.12,0,0.747227,0.107765,0.145008,0.941363,631
0.65,0.13,0,0.728279,0.113288,0.158433,0.925043,587
0.65,0.14,0,0.712934,0.11041,0.176656,0.925868,634
0.65,0.15,0,0.723853,0.1,0.176147,0.921101,545
0.65,0.16,0,0.712662,0.099026,0.188312,0.923701,616
0.65,0.17,0,0.668455,0.101931,0.229614,0.89485,466
0.65,0.18,0,0.693141,0.106498,0.200361,0.904332,554
0.51,0.26,0,0.5228,0.177625,0.299576,0.78579,943
0.65,0.19,0,0.694387,0.114345,0.191268,0.902287,481
0.65,0.2,0,0.671949,0.108558,0.219493,0.889065,631
0.65,0.21,0,0.641524,0.109642,0.248834,0.88958,643
0.65,0.22,0,0.614362,0.106383,0.279255,0.852837,564
0.65,0.23,0,0.631985,0.11368,0.254335,0.861272,519
0.65,0.24,0,0.61412,0.113153,0.272727,0.860735,517
0.65,0.25,0,0.603066,0.101363,0.295571,0.843271,587
0.65,0.26,0,0.587336,0.101528,0.311135,0.820961,458
0.65,0.27,0,0.601763,0.107372,0.290865,0.831731,624
0.65,0.28,0,0.565049,0.107767,0.327184,0.803883,515
0.51,0.27,0,0.495242,0.147059,0.357699,0.738754,1156
0.65,0.29,0,0.570444,0.109495,0.320061,0.831547,653
0.65,0.3,0,0.551331,0.118821,0.329848,0.815589,526
0.65,0.31,0,0.556326,0.107452,0.336222,0.797227,577
0.65,0.32,0,0.536667,0.1025,0.360833,0.78,600
0.65,0.33,0,0.554614,0.111111,0.334275,0.806026,531
0.65,0.34,0,0.504912,0.104126,0.390963,0.764244,509
0.65,0.35,0,0.511972,0.115493,0.372535,0.770423,710
0.65,0.36,0,0.5056,0.0976,0.3968,0.7456,625
0.65,0.37,0,0.482275,0.115953,0.401773,0.734121,677
0.65,0.38,0,0.469643,0.102679,0.427679,0.725,560
0.51,0.28,0,0.517257,0.143657,0.339086,0.76306,1072
0.65,0.39,0,0.489387,0.119104,0.391509,0.764151,424
0.65,0.4,0,0.479236,0.0872093,0.433555,0.727575,602
0.65,0.41,0,0.438475,0.114385,0.44714,0.681109,577
0.65,0.42,0,0.42101,0.113192,0.465798,0.659609,614
0.65,0.43,0,0.410661,0.114865,0.474474,0.632132,666
0.65,0.44,0,0.424559,0.0979133,0.477528,0.667737,623
0.65,0.45,0,0.415547,0.112284,0.472169,0.646833,521
0.65,0.46,0,0.408377,0.11082,0.480803,0.642234,573
0.65,0.47,0,0.386621,0.12585,0.487528,0.62585,441
0.65,0.48,0,0.395277,0.0903491,0.514374,0.620123,487
0.5,0.07,0.0136986,0.730594,0.163014,0.0926941,0.9379,1095
0.51,0.29,0,0.48968,0.145511,0.364809,0.743034,969
0.65,0.49,0,0.389819,0.108089,0.502092,0.645746,717
0.66,0,0.122807,0.877193,0,0,0.988836,627
0.66,0.01,0.0899471,0.868607,0.031746,0.00970018,0.989418,567
0.66,0.02,0.0775316,0.871835,0.0237342,0.0268987,0.993671,632
0.66,0.03,0,0.856693,0.101575,0.0417323,0.987402,635
0.66,0.04,0,0.829008,0.115267,0.0557252,0.977099,655
0.66,0.05,0,0.827009,0.107143,0.0658482,0.979911,448
0.66,0.06,0.000925926,0.843519,0.103704,0.0518519,0.981481,540
0.66,0.07,0.0183908,0.793103,0.113793,0.0747126,0.958621,435
0.66,0.08,0,0.783811,0.115779,0.10041,0.95082,488
0.51,0.3,0,0.479524,0.154762,0.365714,0.744762,1050
0.66,0.09,0.0182648,0.771689,0.0806697,0.129376,0.945205,657
0.66,0.1,0,0.773399,0.08867,0.137931,0.965517,406
0.66,0.11,0,0.748227,0.107565,0.144208,0.947991,423
0.66,0.12,0,0.751928,0.0848329,0.163239,0.948586,389
0.66,0.13,0,0.742616,0.0981013,0.159283,0.92827,474
0.66,0.14,0,0.743151,0.086758,0.170091,0.93379,438
0.66,0.15,0,0.69854,0.108029,0.193431,0.915328,685
0.66,0.16,0,0.701843,0.0929648,0.205193,0.904523,597
0.66,0.17,0,0.710366,0.0914634,0.198171,0.918699,492
0.66,0.18,0,0.67962,0.122625,0.197755,0.911917,579
0.51,0.31,0,0.467091,0.142781,0.390127,0.707006,942
0.66,0.19,0,0.674679,0.0945513,0.230769,0.894231,624
0.66,0.2,0,0.699422,0.0982659,0.202312,0.919075,519
0.66,0.21,0,0.6375,0.1125,0.25,0.861667,600
0.66,0.22,0,0.622222,0.126263,0.251515,0.862626,495
0.66,0.23,0,0.651072,0.102339,0.246589,0.853801,513
0.66,0.24,0,0.599476,0.114311,0.286213,0.834206,573
0.66,0.25,0,0.605027,0.0996409,0.295332,0.845601,557
0.66,0.26,0,0.607554,0.084507,0.307939,0.855314,781
0.66,0.27,0,0.548283,0.113734,0.337983,0.800429,466
0.66,0.28,0,0.582653,0.12449,0.292857,0.820408,490
0.51,0.32,0,0.451561,0.145318,0.403122,0.699677,929
0.66,0.29,0,0.583088,0.105882,0.311029,0.820588,680
0.66,0.3,0,0.591633,0.0926295,0.315737,0.830677,502
0.66,0.31,0,0.574074,0.10582,0.320106,0.80776,567
0.66,0.32,0,0.538,0.104,0.358,0.794,500
0.66,0.33,0,0.526608,0.0920177,0.381375,0.762749,451
0.66,0.34,0,0.535714,0.108108,0.356178,0.781853,518
0.66,0.35,0,0.502874,0.116858,0.380268,0.749042,522
0.66,0.36,0,0.494523,0.101721,0.403756,0.732394,639
0.66,0.37,0,0.521739,0.0962733,0.381988,0.778468,483
0.66,0.38,0,0.488798,0.113035,0.398167,0.747454,491
0.51,0.33,0,0.462168,0.133436,0.404397,0.716769,978
0.66,0.39,0,0.460861,0.0949119,0.444227,0.708415,511
0.66,0.4,0,0.480066,0.0789037,0.44103,0.749169,602
0.66,0.41,0,0.469163,0.104626,0.426211,0.713656,454
0.66,0.42,0,0.460215,0.0935484,0.446237,0.71828,465
0.66,0.43,0,0.450633,0.113924,0.435443,0.701266,395
0.66,0.44,0,0.3981,0.100173,0.501727,0.654577,579
0.66,0.45,0,0.436937,0.0912162,0.471847,0.682432,444
0.66,0.46,0,0.406561,0.114314,0.479125,0.638171,503
0.66,0.47,0,0.395973,0.104027,0.5,0.637584,596
0.66,0.48,0,0.389184,0.0975177,0.513298,0.62766,564
0.51,0.34,0,0.445583,0.132522,0.421895,0.673496,781
0.66,0.49,0,0.391061,0.10987,0.499069,0.638734,537
0.67,0,0.107517,0.892483,0,0,0.996503,572
0.67,0.01,0.10404,0.855556,0.0252525,0.0151515,0.983838,495
0.67,0.02,0.0148976,0.878026,0.0819367,0.0251397,0.990689,537
0.67,0.03,0.00455927,0.853343,0.104863,0.037234,0.975684,658
0.67,0.04,0.0374618,0.849388,0.0657492,0.0474006,0.981651,654
0.67,0.05,0.023569,0.837542,0.0858586,0.0530303,0.974747,594
0.67,0.06,0,0.84739,0.0953815,0.0572289,0.98996,498
0.67,0.07,0,0.815271,0.0899015,0.0948276,0.963054,406
0.67,0.08,0.00111359,0.824053,0.0957684,0.0790646,0.98441,449
0.51,0.35,0,0.438155,0.151468,0.410377,0.676101,954
0.67,0.09,0,0.776131,0.109984,0.113885,0.950078,641
0.67,0.1,0,0.792651,0.0839895,0.12336,0.947507,381
0.67,0.11,0.00762527,0.771242,0.0936819,0.127451,0.941176,459
0.67,0.12,0,0.762923,0.0989305,0.138146,0.939394,561
0.67,0.13,0,0.733792,0.105108,0.1611,0.937132,509
0.67,0.14,0,0.715976,0.0877712,0.196252,0.921105,507
0.67,0.15,0,0.733871,0.0927419,0.173387,0.929435,496
0.67,0.16,0,0.706178,0.108477,0.185345,0.900862,696
0.67,0.17,0,0.731605,0.0894649,0.17893,0.926421,598
0.67,0.18,0,0.684843,0.0942699,0.220887,0.913124,541
0.51,0.36,0,0.457346,0.143957,0.398697,0.714455,844
0.67,0.19,0,0.694529,0.0957447,0.209726,0.899696,329
0.67,0.2,0,0.641541,0.113065,0.245394,0.867672,597
0.67,0.21,0,0.647482,0.0947242,0.257794,0.872902,417
0.67,0.22,0,0.656746,0.102183,0.241071,0.882937,504
0.67,0.23,0,0.642857,0.0932056,0.263937,0.885017,574
0.67,0.24,0,0.619318,0.0975379,0.283144,0.852273,528
0.67,0.25,0,0.630719,0.0980392,0.271242,0.851307,612
0.67,0.26,0,0.605634,0.0955734,0.298793,0.84507,497
0.67,0.27,0,0.586239,0.0963303,0.317431,0.842202,545
0.67,0.28,0,0.566667,0.0983333,0.335,0.79,600
0.51,0.37,0,0.425473,0.144049,0.430478,0.667408,899
0.67,0.29,0,0.553493,0.112445,0.334061,0.783843,458
0.67,0.3,0,0.543651,0.103175,0.353175,0.793651,630
0.67,0.31,0,0.588915,0.0785219,0.332564,0.831409,433
0.67,0.32,0,0.565594,0.101485,0.332921,0.821782,404
0.67,0.33,0,0.537333,0.113333,0.349333,0.784,375
0.67,0.34,0,0.542254,0.0985915,0.359155,0.788732,497
0.67,0.35,0,0.50601,0.104567,0.389423,0.762019,416
0.67,0.36,0,0.485876,0.0960452,0.418079,0.742938,354
0.67,0.37,0,0.529693,0.0967433,0.373563,0.791188,522
0.67,0.38,0,0.492647,0.0906863,0.416667,0.720588,204
0.51,0.38,0,0.416873,0.14268,0.440447,0.66005,806
0.67,0.39,0,0.495826,0.116027,0.388147,0.746244,599
0.67,0.4,0,0.456576,0.104218,0.439206,0.689826,403
0.67,0.41,0,0.454152,0.108997,0.436851,0.702422,578
0.67,0.42,0,0.431608,0.114603,0.453789,0.676525,541
0.67,0.43,0,0.434545,0.112727,0.452727,0.678182,550
0.67,0.44,0,0.414179,0.108209,0.477612,0.643657,536
0.67,0.45,0,0.414423,0.100962,0.484615,0.663462,520
0.67,0.46,0,0.433396,0.0881801,0.478424,0.692308,533
0.67,0.47,0,0.392796,0.107204,0.5,0.624357,583
0.67,0.48,0,0.413366,0.110149,0.476485,0.643564,404
0.5,0.08,0.0172269,0.694538,0.157983,0.130252,0.912605,1190
0.51,0.39,0,0.399131,0.144305,0.456564,0.644788,1036
0.67,0.49,0,0.38469,0.110465,0.504845,0.631783,516
0.68,0,0.0946181,0.905382,0,0,0.996528,576
0.68,0.01,0.0528674,0.879032,0.0573477,0.0107527,0.989247,558
0.68,0.02,0.00443459,0.888027,0.0898004,0.0177384,0.986696,451
0.68,0.03,0.00462963,0.875,0.0787037,0.0416667,0.988426,432
0.68,0.04,0.00493827,0.835802,0.102469,0.0567901,0.97284,405
0.68,0.05,0,0.86435,0.0908072,0.044843,0.993274,446
0.68,0.06,0,0.826923,0.103846,0.0692308,0.973077,260
0.68,0.07,0,0.828067,0.101301,0.070632,0.973978,538
0.68,0.08,0,0.798729,0.102754,0.0985169,0.955508,472
0.51,0.4,0,0.394342,0.12933,0.476328,0.638568,866
0.68,0.09,0,0.76105,0.109116,0.129834,0.947514,362
0.68,0.1,0,0.813684,0.0852632,0.101053,0.976842,475
0.68,0.11,0.00317125,0.789641,0.0951374,0.112051,0.955603,473
0.68,0.12,0,0.752408,0.0934489,0.154143,0.95183,519
0.68,0.13,0,0.762658,0.0981013,0.139241,0.934599,474
0.68,0.14,0,0.742457,0.0991379,0.158405,0.948276,464
0.68,0.15,0,0.750919,0.0909926,0.158088,0.926471,544
0.68,0.16,0,0.735537,0.107438,0.157025,0.927686,484
0.68,0.17,0,0.714067,0.100917,0.185015,0.920489,327
0.68,0.18,0,0.700501,0.109023,0.190476,0.907268,399
0.51,0.41,0,0.375123,0.139626,0.485251,0.59587,1017
0.68,0.19,0,0.686441,0.116949,0.19661,0.918644,295
0.68,0.2,0,0.654008,0.103376,0.242616,0.869198,474
0.68,0.21,0,0.675862,0.0982759,0.225862,0.894828,580
0.68,0.22,0,0.622917,0.126042,0.251042,0.870833,480
0.68,0.23,0,0.645794,0.0925234,0.261682,0.880374,535
0.68,0.24,0,0.653989,0.0983302,0.247681,0.884972,539
0.68,0.25,0,0.661885,0.0829918,0.255123,0.887295,488
0.68,0.26,0,0.627243,0.0954323,0.277325,0.8646,613
0.68,0.27,0,0.628655,0.0984405,0.272904,0.85575,513
0.68,0.28,0,0.59375,0.0883621,0.317888,0.844828,464
0.51,0.42,0,0.381092,0.144737,0.474172,0.616959,1026
0.68,0.29,0,0.566075,0.0956607,0.338264,0.822485,507
0.68,0.3,0,0.596339,0.122351,0.28131,0.845857,519
0.68,0.31,0,0.555932,0.101695,0.342373,0.808475,590
0.68,0.32,0,0.524625,0.105996,0.369379,0.781585,467
0.68,0.33,0,0.528868,0.0866051,0.384527,0.769053,433
0.68,0.34,0,0.523305,0.102754,0.373941,0.78178,472
0.68,0.35,0,0.54646,0.0962389,0.357301,0.780973,452
0.68,0.36,0,0.50653,0.107276,0.386194,0.751866,536
0.68,0.37,0,0.504329,0.116883,0.378788,0.770563,462
0.68,0.38,0,0.541516,0.0902527,0.368231,0.772563,277
0.51,0.43,0,0.358242,0.138462,0.503297,0.586813,910
0.68,0.39,0,0.498932,0.0982906,0.402778,0.75641,468
0.68,0.4,0,0.474237,0.103053,0.42271,0.746183,524
0.68,0.41,0,0.477876,0.0743363,0.447788,0.736283,565
0.68,0.42,0,0.463149,0.10469,0.432161,0.703518,597
0.68,0.43,0,0.448276,0.102699,0.449025,0.704648,667
0.68,0.44,0,0.448919,0.111002,0.440079,0.697446,509
0.68,0.45,0,0.41895,0.108447,0.472603,0.664384,438
0.68,0.46,0,0.430314,0.109756,0.45993,0.656794,574
0.68,0.47,0,0.417085,0.0967337,0.486181,0.645729,398
0.68,0.48,0,0.419355,0.0891841,0.491461,0.666034,527
0.51,0.44,0,0.385906,0.135347,0.478747,0.623043,894
0.68,0.49,0,0.393082,0.103774,0.503145,0.626834,477
0.69,0,0.084596,0.915404,0,0,0.992424,396
0.69,0.01,0.0740343,0.879828,0.0364807,0.00965665,0.991416,466
0.69,0.02,0.0431211,0.88501,0.0431211,0.0287474,0.98768,487
0.69,0.03,0,0.848889,0.113333,0.0377778,0.973333,225
0.69,0.04,0,0.87218,0.0877193,0.0401003,0.984962,399
0.69,0.05,0,0.866005,0.08933,0.044665,0.987593,403
0.69,0.06,0,0.844985,0.0790274,0.0759878,0.981763,329
0.69,0.07,0,0.82233,0.0970874,0.0805825,0.978641,515
0.69,0.08,0,0.816775,0.0920195,0.0912052,0.962541,614
0.51,0.45,0,0.340824,0.15231,0.506866,0.581773,801
0.69,0.09,0,0.788566,0.0943739,0.11706,0.958258,551
0.69,0.1,0,0.7713,0.0964126,0.132287,0.957399,446
0.69,0.11,0,0.780462,0.0966387,0.122899,0.945378,476
0.69,0.12,0,0.797927,0.0854922,0.11658,0.974093,386
0.69,0.13,0,0.730769,0.0931953,0.176036,0.931953,338
0.69,0.14,0,0.716595,0.101293,0.182112,0.920259,464
0.69,0.15,0,0.730769,0.0992556,0.169975,0.933002,403
0.69,0.16,0,0.741316,0.0932358,0.165448,0.943327,547
0.69,0.17,0,0.710325,0.083174,0.206501,0.912046,523
0.69,0.18,0,0.696203,0.0867993,0.216998,0.918626,553
0.51,0.46,0,0.330552,0.143774,0.525674,0.548139,779
0.69,0.19,0,0.688187,0.0769231,0.23489,0.903846,364
0.69,0.2,0,0.672131,0.0887978,0.239071,0.907104,366
0.69,0.21,0,0.651332,0.094431,0.254237,0.886199,413
0.69,0.22,0,0.662415,0.0901361,0.247449,0.886054,588
0.69,0.23,0,0.643035,0.108209,0.248756,0.870647,402
0.69,0.24,0,0.64791,0.096463,0.255627,0.871383,311
0.69,0.25,0,0.611895,0.109879,0.278226,0.850806,496
0.69,0.26,0,0.599404,0.10338,0.297217,0.846918,503
0.69,0.27,0,0.599839,0.0966184,0.303543,0.847021,621
0.69,0.28,0,0.613169,0.104938,0.281893,0.880658,243
0.51,0.47,0,0.342308,0.148718,0.508974,0.567949,780
0.69,0.29,0,0.594923,0.0960265,0.309051,0.834437,453
0.69,0.3,0,0.564725,0.0987055,0.33657,0.815534,309
0.69,0.31,0,0.57582,0.104508,0.319672,0.829918,488
0.69,0.32,0,0.531991,0.0983412,0.369668,0.774882,422
0.69,0.33,0,0.548387,0.106112,0.345501,0.792869,589
0.69,0.34,0,0.583174,0.08413,0.332696,0.824092,523
0.69,0.35,0,0.521355,0.10972,0.368925,0.77025,679
