Drive homing rate,Resistance formation rate,rate wt,rate dr,rate of function preserving resistance,rate of function disrupting resistance,rate of inds with at least 1 drive copy,ending pop size
0.94,0.017,0,0.773424,0,0.226576,0.947402,4696
0.94,0.018,0,0.82216,0,0.17784,0.97264,4788
0.94,0.019,0,0.871844,0,0.128156,0.980317,4674
0.94,0.02,0,0.776861,0,0.223139,0.945143,4849
0.94,0.021,0,0.752797,0,0.247203,0.94281,4826
0.94,0.022,0,0.924849,0,0.0751511,0.994997,4797
0.94,0.023,0,0.677369,0,0.322631,0.902531,4781
0.94,0.024,0,0.876322,0,0.123678,0.987304,4726
0.54,0.022,0,0.78958,0,0.21042,0.952909,4693
0.94,0.025,0,0.806992,0,0.193008,0.965678,4720
0.94,0.026,0,0.687434,0,0.312566,0.902874,4767
0.94,0.027,0,0.592949,0,0.407051,0.838889,4680
0.94,0.028,0,0.819984,0,0.180016,0.967435,4944
0.94,0.029,0,0.741841,0,0.258159,0.932985,4596
0.94,0.03,0,0.919783,0,0.0802173,0.99248,4787
0.94,0.031,0,0.723594,0,0.276406,0.922806,4819
0.94,0.032,0,0.781276,0,0.218724,0.955171,4796
0.94,0.033,0,0.81118,0,0.18882,0.969151,4830
0.94,0.034,0,0.643523,0,0.356477,0.871478,4933
0.54,0.023,0,0.673339,0,0.326661,0.89161,4696
0.94,0.035,0,0.562566,0,0.437434,0.800841,4755
0.94,0.036,0,0.862628,0,0.137372,0.978029,4779
0.94,0.037,0,0.709076,0,0.290924,0.911339,4771
0.94,0.038,0,0.673065,0,0.326935,0.895242,4897
0.94,0.039,0,0.676815,0,0.323185,0.890981,4779
0.94,0.04,0,0.547818,0,0.452182,0.790353,4789
0.94,0.041,0,0.634599,0,0.365401,0.864346,4740
0.94,0.042,0,0.634208,0,0.365792,0.866737,4765
0.94,0.043,0,0.648009,0,0.351991,0.877568,4672
0.94,0.044,0,0.57047,0,0.42953,0.810822,4768
0.54,0.024,0,0.771035,0,0.228965,0.949937,4754
0.94,0.045,0,0.696309,0,0.303691,0.906972,4633
0.94,0.046,0,0.631771,0,0.368229,0.865208,4800
0.94,0.047,0,0.543513,0,0.456487,0.786076,4941
0.94,0.048,0,0.589859,0,0.410141,0.833975,4674
0.94,0.049,0,0.62707,0,0.37293,0.859538,4891
0.94,0.05,0,0.716874,0,0.283126,0.922477,4747
0.95,0,0,1,0,0,1,4730
0.95,0.001,0,0.991585,0,0.008415,1,4694
0.95,0.002,0,0.924368,0,0.075632,0.994264,4707
0.95,0.003,0,0.981909,0,0.0180908,0.999591,4892
0.5,0.022,0,0.602205,0,0.397795,0.84542,4716
0.54,0.025,0,0.766282,0,0.233718,0.942857,4760
0.95,0.004,0,0.927062,0,0.0729383,0.994405,4826
0.95,0.005,0,0.979884,0,0.0201162,0.999355,4648
0.95,0.006,0,0.988103,0,0.0118972,1,4707
0.95,0.007,0,0.813751,0,0.186249,0.963195,4945
0.95,0.008,0,0.968505,0,0.0314952,0.999576,4715
0.95,0.009,0,0.929921,0,0.0700789,0.994809,4816
0.95,0.01,0,0.885598,0,0.114402,0.986313,4895
0.95,0.011,0,0.947781,0,0.0522185,0.997907,4778
0.95,0.012,0,0.992647,0,0.00735294,1,4692
0.95,0.013,0,0.866191,0,0.133809,0.981265,4697
0.54,0.026,0,0.804491,0,0.195509,0.962917,4854
0.95,0.014,0,0.833882,0,0.166118,0.971405,4861
0.95,0.015,0,0.912566,0,0.087434,0.993031,4735
0.95,0.016,0,0.70176,0,0.29824,0.912422,4830
0.95,0.017,0,0.734916,0,0.265084,0.924895,4740
0.95,0.018,0,0.900599,0,0.0994013,0.988439,4844
0.95,0.019,0,0.836617,0,0.163383,0.973112,4872
0.95,0.02,0,0.964847,0,0.0351529,0.998938,4708
0.95,0.021,0,0.664284,0,0.335716,0.889994,4827
0.95,0.022,0,0.879141,0,0.120859,0.987081,4799
0.95,0.023,0,0.840239,0,0.159761,0.97489,4779
0.54,0.027,0,0.7276,0,0.2724,0.926922,4721
0.95,0.024,0,0.921371,0,0.0786286,0.995073,4871
0.95,0.025,0,0.64616,0,0.35384,0.875902,4714
0.95,0.026,0,0.643016,0,0.356984,0.867814,4940
0.95,0.027,0,0.819726,0,0.180274,0.966225,4826
0.95,0.028,0,0.890731,0,0.109269,0.987542,4736
0.95,0.029,0,0.672799,0,0.327201,0.897278,4702
0.95,0.03,0,0.723319,0,0.276681,0.928571,4760
0.95,0.031,0,0.719879,0,0.280121,0.920888,4955
0.95,0.032,0,0.64717,0,0.35283,0.863875,4753
0.95,0.033,0,0.803494,0,0.196506,0.964854,4837
0.54,0.028,0,0.681375,0,0.318625,0.895842,4714
0.95,0.034,0,0.698536,0,0.301464,0.902801,4712
0.95,0.035,0,0.848566,0,0.151434,0.978337,4847
0.95,0.036,0,0.690138,0,0.309862,0.905349,4786
0.95,0.037,0,0.784595,0,0.215405,0.952774,4849
0.95,0.038,0,0.664943,0,0.335057,0.886861,4932
0.95,0.039,0,0.738763,0,0.261237,0.928349,4494
0.95,0.04,0,0.799328,0,0.200672,0.966609,4612
0.95,0.041,0,0.807488,0,0.192512,0.967454,4701
0.95,0.042,0,0.718692,0,0.281308,0.924738,4863
0.95,0.043,0,0.751584,0,0.248416,0.948089,4893
0.54,0.029,0,0.474231,0,0.525769,0.727348,4812
0.95,0.044,0,0.611723,0,0.388277,0.853461,4811
0.95,0.045,0,0.72467,0,0.27533,0.924691,4767
0.95,0.046,0,0.728999,0,0.271001,0.930632,4714
0.95,0.047,0,0.523356,0,0.476644,0.772308,4774
0.95,0.048,0,0.486632,0,0.513368,0.735062,4937
0.95,0.049,0,0.605296,0,0.394704,0.844237,4815
0.95,0.05,0,0.487696,0,0.512304,0.74359,4836
0.96,0,0,1,0,0,1,4905
0.96,0.001,0,1,0,0,1,4603
0.96,0.002,0,0.928745,0,0.0712552,0.995809,4533
0.54,0.03,0,0.679039,0,0.320961,0.896444,4809
0.96,0.003,0,0.933949,0,0.0660514,0.995645,4822
0.96,0.004,0,1,0,0,1,4674
0.96,0.005,0,0.835883,0,0.164117,0.974931,4707
0.96,0.006,0,0.961216,0,0.0387838,0.999355,4654
0.96,0.007,0,0.922514,0,0.0774857,0.993004,4717
0.96,0.008,0,0.877773,0,0.122227,0.986442,4868
0.96,0.009,0,0.95547,0,0.0445301,0.997645,4671
0.96,0.01,0,0.982616,0,0.0173837,0.999348,4602
0.96,0.011,0,0.98636,0,0.0136401,1,4802
0.96,0.012,0,0.976546,0,0.0234539,0.99979,4754
0.54,0.031,0,0.574439,0,0.425561,0.821346,4769
0.96,0.013,0,0.868551,0,0.131449,0.982803,4652
0.96,0.014,0,0.804419,0,0.195581,0.959682,4911
0.96,0.015,0,0.959431,0,0.040569,0.997893,4745
0.96,0.016,0,0.894286,0,0.105714,0.988655,4848
0.96,0.017,0,0.914768,0,0.0852323,0.990798,4564
0.96,0.018,0,0.948916,0,0.0510839,0.99678,4659
0.96,0.019,0,0.844498,0,0.155502,0.97648,4762
0.96,0.02,0,0.824855,0,0.175145,0.974152,4836
0.96,0.021,0,1,0,0,1,4798
0.96,0.022,0,0.698045,0,0.301955,0.908675,4807
0.54,0.032,0,0.595024,0,0.404976,0.835033,4904
0.96,0.023,0,0.729599,0,0.270401,0.929107,4669
0.96,0.024,0,0.801867,0,0.198133,0.9646,4661
0.96,0.025,0,0.756962,0,0.243038,0.940506,4740
0.96,0.026,0,0.770992,0,0.229008,0.943249,4740
0.96,0.027,0,0.91703,0,0.0829704,0.994556,4592
0.96,0.028,0,0.867172,0,0.132828,0.982808,4886
0.96,0.029,0,0.817917,0,0.182083,0.96809,4638
0.96,0.03,0,0.756227,0,0.243773,0.9461,4898
0.96,0.031,0,0.695803,0,0.304197,0.906072,4908
0.96,0.032,0,0.724486,0,0.275514,0.929536,4811
0.54,0.033,0,0.682434,0,0.317566,0.90248,4799
0.96,0.033,0,0.707423,0,0.292577,0.917071,4944
0.96,0.034,0,0.674236,0,0.325764,0.891908,5042
0.96,0.035,0,0.854313,0,0.145687,0.978745,4846
0.96,0.036,0,0.744442,0,0.255558,0.930998,4768
0.96,0.037,0,0.713216,0,0.286784,0.918325,4873
0.96,0.038,0,0.659003,0,0.340997,0.884733,4893
0.96,0.039,0,0.698851,0,0.301149,0.909509,4785
0.96,0.04,0,0.762152,0,0.237848,0.944682,4917
0.96,0.041,0,0.612779,0,0.387221,0.85616,4797
0.96,0.042,0,0.706458,0,0.293542,0.908542,4800
0.54,0.034,0,0.738287,0,0.261713,0.939525,4845
0.96,0.043,0,0.613598,0,0.386402,0.845566,4714
0.96,0.044,0,0.762678,0,0.237322,0.94342,4772
0.96,0.045,0,0.636579,0,0.363421,0.864142,4858
0.96,0.046,0,0.76371,0,0.23629,0.945575,4814
0.96,0.047,0,0.631659,0,0.368341,0.859968,4956
0.96,0.048,0,0.682726,0,0.317274,0.906321,4857
0.96,0.049,0,0.599659,0,0.400341,0.840503,4696
0.96,0.05,0,0.746505,0,0.253495,0.938452,4793
0.97,0,0,1,0,0,1,4662
0.97,0.001,0,0.923061,0,0.0769389,0.992781,4848
0.5,0.023,0,0.700438,0,0.299562,0.911194,4797
0.54,0.035,0,0.53374,0,0.46626,0.779483,4757
0.97,0.002,0,0.993653,0,0.00634712,1,4569
0.97,0.003,0,0.976624,0,0.0233761,0.999379,4834
0.97,0.004,0,0.968634,0,0.0313657,0.999383,4862
0.97,0.005,0,0.888625,0,0.111375,0.986994,4844
0.97,0.006,0,0.748887,0,0.251113,0.934413,4940
0.97,0.007,0,0.963508,0,0.0364925,0.997461,4727
0.97,0.008,0,0.886649,0,0.113351,0.988926,4786
0.97,0.009,0,0.994993,0,0.00500746,1,4693
0.97,0.01,0,0.881194,0,0.118806,0.98687,4722
0.97,0.011,0,0.927893,0,0.0721073,0.99451,4736
0.54,0.036,0,0.668219,0,0.331781,0.887164,4830
0.97,0.012,0,0.822785,0,0.177215,0.966531,4661
0.97,0.013,0,0.863109,0,0.136891,0.979629,4909
0.97,0.014,0,0.895988,0,0.104012,0.990902,4836
0.97,0.015,0,0.809682,0,0.190318,0.965926,4813
0.97,0.016,0,0.867867,0,0.132133,0.983154,4749
0.97,0.017,0,0.805522,0,0.194478,0.964068,4926
0.97,0.018,0,0.85925,0,0.14075,0.983951,4611
0.97,0.019,0,0.886526,0,0.113474,0.987636,4772
0.97,0.02,0,0.739881,0,0.260119,0.931765,4719
0.97,0.021,0,0.817078,0,0.182922,0.962648,4819
0.54,0.037,0,0.62605,0,0.37395,0.864916,4760
0.97,0.022,0,0.784451,0,0.215549,0.952077,4862
0.97,0.023,0,0.802665,0,0.197335,0.966219,4766
0.97,0.024,0,0.766807,0,0.233193,0.945168,4760
0.97,0.025,0,0.74984,0,0.25016,0.939646,4689
0.97,0.026,0,0.839992,0,0.160008,0.974746,4831
0.97,0.027,0,0.775769,0,0.224231,0.946592,4812
0.97,0.028,0,0.732131,0,0.267869,0.928962,4575
0.97,0.029,0,0.79545,0,0.20455,0.960416,4901
0.97,0.03,0,0.854296,0,0.145704,0.977792,4818
0.97,0.031,0,0.801534,0,0.198466,0.962168,4890
0.54,0.038,0,0.632645,0,0.367355,0.861824,4791
0.97,0.032,0,0.692071,0,0.307929,0.900572,4717
0.97,0.033,0,0.767157,0,0.232843,0.954178,4823
0.97,0.034,0,0.743501,0,0.256499,0.935825,4924
0.97,0.035,0,0.565741,0.0364668,0.397792,0.812601,4936
0.97,0.036,0,0.789622,0,0.210378,0.958655,4789
0.97,0.037,0,0.736848,0,0.263152,0.932684,4828
0.97,0.038,0,0.666598,0,0.333402,0.889003,4856
0.97,0.039,0,0.554246,0,0.445754,0.811809,4793
0.97,0.04,0,0.693177,0,0.306823,0.901701,4822
0.97,0.041,0,0.643346,0,0.356654,0.876036,4824
0.54,0.039,0,0.617628,0,0.382372,0.847476,4714
0.97,0.042,0,0.580631,0,0.419369,0.829837,4719
0.97,0.043,0,0.642872,0,0.357128,0.877629,4707
0.97,0.044,0,0.684105,0,0.315895,0.906737,4750
0.97,0.045,0,0.688744,0,0.311256,0.901666,4922
0.97,0.046,0,0.787844,0,0.212156,0.95465,4763
0.97,0.047,0,0.568423,0,0.431577,0.808415,4896
0.97,0.048,0,0.671497,0,0.328503,0.892776,4831
0.97,0.049,0,0.644341,0,0.355659,0.87124,4621
0.97,0.05,0,0.498256,0,0.501744,0.750667,4873
0.98,0,0,1,0,0,1,4734
0.54,0.04,0,0.609943,0,0.390057,0.84444,4757
0.98,0.001,0,1,0,0,1,4710
0.98,0.002,0,0.981768,0,0.0182319,0.999364,4717
0.98,0.003,0,0.995707,0,0.00429319,1,4775
0.98,0.004,0,0.93366,0,0.0663396,0.994241,4688
0.98,0.005,0,0.966064,0,0.0339362,0.998511,4700
0.98,0.006,0,0.953383,0,0.0466173,0.99852,4730
0.98,0.007,0,0.972349,0,0.0276512,1,4828
0.98,0.008,0,0.957923,0,0.0420765,0.999563,4575
0.98,0.009,0,0.928541,0,0.0714585,0.994971,4772
0.98,0.01,0,0.825931,0,0.174069,0.970812,4728
0.54,0.041,0,0.487297,0,0.512703,0.731853,4684
0.98,0.011,0,0.91794,0,0.0820602,0.994762,4582
0.98,0.012,0,0.845985,0,0.154015,0.974697,4782
0.98,0.013,0,0.825665,0,0.174335,0.968847,4847
0.98,0.014,0,0.944492,0,0.0555076,0.996976,4630
0.98,0.015,0,0.787548,0,0.212452,0.960119,4714
0.98,0.016,0,0.888301,0,0.111699,0.987519,4727
0.98,0.017,0,0.929147,0,0.0708531,0.992564,4841
0.98,0.018,0,0.783977,0,0.216023,0.953812,4893
0.98,0.019,0,0.930438,0,0.0695624,0.997664,4708
0.98,0.02,0,0.778683,0,0.221317,0.951713,4846
0.54,0.042,0,0.584689,0,0.415311,0.828118,4794
0.98,0.021,0,0.929372,0,0.0706278,0.995516,4906
0.98,0.022,0,0.815534,0,0.184466,0.968395,4841
0.98,0.023,0,0.660356,0,0.339644,0.886205,4886
0.98,0.024,0,0.758037,0,0.241963,0.94342,4666
0.98,0.025,0,0.503211,0,0.496789,0.751926,4672
0.98,0.026,0,0.833132,0,0.166868,0.969605,4968
0.98,0.027,0,0.92869,0,0.0713105,0.994419,4838
0.98,0.028,0,0.821982,0,0.178018,0.970719,4713
0.98,0.029,0,0.723985,0,0.276015,0.915821,4728
0.98,0.03,0,0.682154,0,0.317846,0.891024,4735
0.54,0.043,0,0.613459,0,0.386541,0.850791,4993
0.98,0.031,0,0.800844,0,0.199156,0.963154,4858
0.98,0.032,0,0.71366,0,0.28634,0.920693,4905
0.98,0.033,0,0.760153,0,0.239847,0.943013,4580
0.98,0.034,0,0.6923,0,0.3077,0.90129,4883
0.98,0.035,0,0.760245,0,0.239755,0.94612,4807
0.98,0.036,0,0.616483,0,0.383517,0.846185,4902
0.98,0.037,0,0.749895,0,0.250105,0.937816,4744
0.98,0.038,0,0.771465,0,0.228535,0.950021,4682
0.98,0.039,0,0.730714,0,0.269286,0.928381,4887
0.98,0.04,0,0.727485,0,0.272515,0.926467,4719
0.54,0.044,0,0.358349,0,0.641651,0.593988,4857
0.98,0.041,0,0.734244,0,0.265756,0.922689,4760
0.98,0.042,0,0.740354,0,0.259646,0.931689,4743
0.98,0.043,0,0.653789,0,0.346211,0.885916,4672
0.98,0.044,0,0.702782,0,0.297218,0.908178,4781
0.98,0.045,0,0.72253,0,0.27747,0.925652,4869
0.98,0.046,0,0.778938,0,0.221062,0.955147,4838
0.98,0.047,0,0.749948,0,0.250052,0.939879,4807
0.98,0.048,0,0.67785,0,0.32215,0.896854,4799
0.98,0.049,0,0.565186,0,0.434814,0.811293,4817
0.98,0.05,0,0.665516,0,0.334484,0.88575,4779
0.5,0.024,0,0.62293,0,0.37707,0.863899,5011
0.54,0.045,0,0.52638,0,0.47362,0.774029,4890
0.99,0,0,1,0,0,1,4892
0.99,0.001,0,1,0,0,1,4659
0.99,0.002,0,0.997459,0,0.00254117,1,4919
0.99,0.003,0,0.988735,0,0.0112646,1,4705
0.99,0.004,0,1,0,0,1,4718
0.99,0.005,0,0.957165,0,0.0428352,0.998247,4564
0.99,0.006,0,0.882621,0,0.117379,0.988146,4724
0.99,0.007,0,0.751147,0,0.248853,0.939925,4794
0.99,0.008,0,0.900041,0,0.099959,0.991807,4882
0.99,0.009,0,0.939354,0,0.0606463,0.996114,4889
0.54,0.046,0,0.514413,0,0.485587,0.769183,4822
0.99,0.01,0,0.935863,0,0.0641375,0.995179,4771
0.99,0.011,0,0.914687,0,0.0853125,0.993125,4800
0.99,0.012,0,0.851961,0,0.148039,0.977014,4742
0.99,0.013,0,0.949367,0,0.0506329,0.997257,4740
0.99,0.014,0,0.669121,0,0.330879,0.893143,4754
0.99,0.015,0,0.814098,0,0.185902,0.966258,4653
0.99,0.016,0,0.835347,0,0.164653,0.977296,4801
0.99,0.017,0,0.92414,0,0.07586,0.992424,4884
0.99,0.018,0,0.867104,0,0.132896,0.985389,4654
0.99,0.019,0,0.901116,0,0.0988837,0.98968,4748
0.54,0.047,0,0.632019,0,0.367981,0.86353,4719
0.99,0.02,0,0.771289,0,0.228711,0.949615,4803
0.99,0.021,0,0.828138,0,0.171862,0.97012,4652
0.99,0.022,0,0.833863,0,0.166137,0.972469,4722
0.99,0.023,0,0.865807,0,0.134193,0.981454,4691
0.99,0.024,0,0.777498,0,0.222502,0.951301,4764
0.99,0.025,0,0.799231,0,0.200769,0.959633,4682
0.99,0.026,0,0.819352,0,0.180648,0.963728,4935
0.99,0.027,0,0.873941,0,0.126059,0.984066,4958
0.99,0.028,0,0.618105,0,0.381895,0.848421,4750
0.99,0.029,0,0.693147,0,0.306853,0.907047,4626
0.54,0.048,0,0.527487,0.00820513,0.464308,0.776821,4875
0.99,0.03,0,0.86146,0,0.13854,0.981339,4930
0.99,0.031,0,0.688967,0,0.311033,0.901309,4813
0.99,0.032,0,0.656571,0,0.343429,0.89017,4771
0.99,0.033,0,0.818496,0,0.181504,0.966695,4774
0.99,0.034,0,0.655104,0,0.344896,0.880947,4771
0.99,0.035,0,0.706497,0,0.293503,0.917157,4925
0.99,0.036,0,0.865767,0,0.134233,0.985562,4779
0.99,0.037,0,0.634525,0,0.365475,0.859161,4672
0.99,0.038,0,0.741882,0,0.258118,0.929305,4866
0.99,0.039,0,0.644622,0,0.355378,0.869394,4816
0.54,0.049,0,0.398802,0,0.601198,0.639199,4842
0.99,0.04,0,0.769045,0,0.230955,0.943966,4765
0.99,0.041,0,0.829905,0,0.170095,0.971822,4862
0.99,0.042,0,0.665981,0,0.334019,0.893254,4862
0.99,0.043,0,0.747871,0,0.252129,0.936033,4815
0.99,0.044,0,0.561184,0,0.438816,0.804971,4748
0.99,0.045,0,0.706588,0,0.293412,0.909493,4751
0.99,0.046,0,0.628373,0,0.371627,0.855675,4670
0.99,0.047,0,0.601859,0,0.398141,0.842869,4894
0.99,0.048,0,0.880231,0,0.119769,0.984127,4851
0.99,0.049,0,0.539445,0,0.460555,0.788489,4969
0.54,0.05,0,0.588718,0,0.411282,0.820644,4689
0.99,0.05,0,0.599369,0,0.400631,0.835752,4755
1,0,0,1,0,0,1,4713
1,0.001,0,0.999573,0,0.000427168,1,4682
1,0.002,0,0.985994,0,0.0140062,0.999588,4855
1,0.003,0,0.93136,0,0.0686399,0.996817,4713
1,0.004,0,0.906958,0,0.0930424,0.990325,4858
1,0.005,0,0.992729,0,0.00727081,1,4745
1,0.006,0,1,0,0,1,4871
1,0.007,0,0.934954,0,0.0650459,0.995948,4689
1,0.008,0,0.828939,0,0.171061,0.971736,4741
0.55,0,0,1,0,0,1,4728
1,0.009,0,0.826955,0,0.173045,0.967554,4808
1,0.01,0,0.924209,0,0.0757914,0.991883,4928
1,0.011,0,0.873477,0,0.126523,0.986596,4924
1,0.012,0,0.896645,0,0.103355,0.989998,4799
1,0.013,0,0.94156,0,0.0584402,0.996154,4680
1,0.014,0,0.908326,0,0.0916738,0.990843,4696
1,0.015,0,0.886524,0,0.113476,0.988235,4675
1,0.016,0,0.903157,0,0.0968435,0.991411,4657
1,0.017,0,0.803667,0,0.196333,0.964613,4691
1,0.018,0,0.733797,0,0.266203,0.92844,4891
0.55,0.001,0,0.983427,0,0.0165729,0.999792,4797
1,0.019,0,0.939315,0,0.060685,0.996796,4993
1,0.02,0,0.824166,0,0.175834,0.968251,4945
1,0.021,0,0.793687,0,0.206313,0.959563,4847
1,0.022,0,0.621399,0,0.378601,0.859877,4860
1,0.023,0,0.810445,0,0.189555,0.965047,4835
1,0.024,0,0.701292,0,0.298708,0.912482,4799
1,0.025,0,0.84747,0,0.15253,0.974277,4704
1,0.026,0,0.643787,0,0.356213,0.879471,4837
1,0.027,0,0.88937,0,0.11063,0.990702,4732
1,0.028,0,0.70592,0,0.29408,0.924889,4713
0.55,0.002,0,0.997227,0,0.00277321,1,4868
1,0.029,0,0.906524,0,0.0934764,0.990621,4798
1,0.03,0,0.710035,0,0.289965,0.915198,4823
1,0.031,0,0.809176,0,0.190824,0.963975,4719
1,0.032,0,0.858936,0,0.141064,0.980587,4739
1,0.033,0,0.717163,0,0.282837,0.917369,4865
1,0.034,0,0.664344,0,0.335656,0.888288,4807
1,0.035,0,0.839436,0,0.160564,0.973462,4861
1,0.036,0,0.801105,0,0.198895,0.955596,4887
1,0.037,0,0.656863,0,0.343137,0.877042,4896
1,0.038,0,0.688941,0,0.311059,0.901671,4729
0.55,0.003,0,0.98476,0,0.0152399,1,4626
1,0.039,0,0.683033,0,0.316967,0.899109,4827
1,0.04,0,0.837038,0,0.162962,0.970903,4949
1,0.041,0,0.742836,0,0.257164,0.9311,4746
1,0.042,0,0.640964,0,0.359036,0.872078,4792
1,0.043,0,0.763073,0,0.236927,0.94342,4666
1,0.044,0,0.738764,0,0.261236,0.928215,4806
1,0.045,0,0.730565,0,0.269435,0.926146,4888
1,0.046,0,0.786036,0,0.213964,0.956522,4669
1,0.047,0,0.489106,0,0.510894,0.733252,4911
1,0.048,0,0.801508,0,0.198492,0.958961,4776
0.5,0.025,0,0.61117,0,0.38883,0.849799,4727
0.55,0.004,0,0.952257,0,0.0477434,0.997702,4786
1,0.049,0,0.767456,0,0.232544,0.942965,4769
1,0.05,0,0.527188,0,0.472812,0.775015,4947
0.55,0.005,0,0.927616,0,0.072384,0.994606,4635
0.55,0.006,0,0.863347,0,0.136653,0.983648,4709
0.55,0.007,0,0.745309,0,0.254691,0.933486,4796
0.55,0.008,0,0.732088,0,0.267912,0.92835,4843
0.55,0.009,0,0.871655,0,0.128345,0.985442,4671
0.55,0.01,0,0.750518,0,0.249482,0.93807,4828
0.55,0.011,0,0.759201,0,0.240799,0.936698,4755
0.55,0.012,0,0.808721,0,0.191279,0.957447,4747
0.55,0.013,0,0.849008,0,0.150992,0.975901,4689
0.5,0.026,0,0.657369,0,0.342631,0.879475,4804
0.55,0.014,0,0.959328,0,0.0406723,0.998547,4819
0.55,0.015,0,0.877849,0,0.122151,0.978864,4826
0.55,0.016,0,0.620138,0,0.379862,0.854245,4782
0.55,0.017,0,0.830822,0,0.169178,0.971751,4779
0.55,0.018,0,0.705516,0,0.294484,0.919696,4732
0.55,0.019,0,0.715603,0,0.284397,0.917956,4717
0.55,0.02,0,0.855315,0,0.144685,0.978989,4807
0.55,0.021,0,0.78333,0,0.21667,0.952544,4973
0.55,0.022,0,0.610834,0,0.389166,0.853608,4809
0.55,0.023,0,0.714435,0,0.285565,0.914059,4794
0.5,0.027,0,0.570095,0,0.429905,0.811755,5036
0.55,0.024,0,0.841094,0,0.158906,0.972747,4660
0.55,0.025,0,0.764436,0,0.235564,0.940216,4901
0.55,0.026,0,0.844313,0,0.155687,0.97369,4827
0.55,0.027,0,0.586066,0,0.413934,0.825509,4665
0.55,0.028,0,0.714763,0,0.285237,0.915222,4789
0.55,0.029,0,0.719038,0,0.280962,0.924233,4659
0.55,0.03,0,0.558132,0.000524659,0.441343,0.802728,4765
0.55,0.031,0,0.504761,0,0.495239,0.75533,4831
0.55,0.032,0,0.606942,0,0.393058,0.847082,4970
0.55,0.033,0,0.669458,0,0.330542,0.890098,4777
0.5,0.028,0,0.464159,0,0.535841,0.711808,4785
0.55,0.034,0,0.668927,0,0.331073,0.895242,4792
0.55,0.035,0,0.564008,0,0.435992,0.806925,4765
0.55,0.036,0,0.557213,0,0.442787,0.802428,4859
0.55,0.037,0,0.673748,0,0.326252,0.899874,4754
0.55,0.038,0,0.5922,0,0.4078,0.834676,4718
0.55,0.039,0,0.563448,0,0.436552,0.809138,4815
0.55,0.04,0,0.524575,0,0.475425,0.776518,4761
0.55,0.041,0,0.656569,0,0.343431,0.879464,4704
0.55,0.042,0,0.590909,0,0.409091,0.847875,4917
0.55,0.043,0,0.650499,0,0.349501,0.879219,4711
0.5,0.002,0,1,0,0,1,4812
0.5,0.029,0,0.635306,0,0.364694,0.863759,4815
0.55,0.044,0,0.633242,0,0.366758,0.862033,4762
0.55,0.045,0,0.57192,0,0.42808,0.816814,4651
0.55,0.046,0,0.594151,0,0.405849,0.839006,4907
0.55,0.047,0,0.404043,0,0.595957,0.659304,4799
0.55,0.048,0,0.637373,0,0.362627,0.87155,4819
0.55,0.049,0,0.51129,0,0.48871,0.759356,4783
0.55,0.05,0,0.359862,0,0.640138,0.589712,4938
0.56,0,0,1,0,0,1,4667
0.56,0.001,0,1,0,0,1,4527
0.56,0.002,0,0.881091,0,0.118909,0.984045,4638
0.5,0.03,0,0.710091,0,0.289909,0.915633,4836
0.56,0.003,0,1,0,0,1,4851
0.56,0.004,0,0.953269,0,0.0467309,0.99795,4879
0.56,0.005,0,0.867731,0,0.132269,0.981293,4918
0.56,0.006,0,0.878606,0,0.121394,0.982101,4749
0.56,0.007,0,0.790561,0,0.209439,0.957464,4937
0.56,0.008,0,0.959136,0,0.0408644,0.998976,4882
0.56,0.009,0,0.733575,0,0.266425,0.929394,4688
0.56,0.01,0,0.793897,0,0.206103,0.956103,4670
0.56,0.011,0,0.916231,0,0.0837685,0.993942,4787
0.56,0.012,0,0.918393,0,0.0816068,0.994292,4730
0.5,0.031,0,0.732103,0,0.267897,0.927804,4931
0.56,0.013,0,0.947912,0,0.0520879,0.99739,4598
0.56,0.014,0,0.78949,0,0.21051,0.957014,4862
0.56,0.015,0,0.902449,0,0.0975507,0.993243,4736
0.56,0.016,0,0.715866,0,0.284134,0.913987,4790
0.56,0.017,0,0.836688,0,0.163312,0.970533,4819
0.56,0.018,0,0.736853,0,0.263147,0.928902,4754
0.56,0.019,0,0.767594,0,0.232406,0.947324,4746
0.56,0.02,0,0.85489,0,0.14511,0.980948,4724
0.56,0.021,0,0.724173,0,0.275827,0.923483,4927
0.56,0.022,0,0.761218,0,0.238782,0.942949,4680
0.5,0.032,0,0.620273,0,0.379727,0.851681,4760
0.56,0.023,0,0.686658,0,0.313342,0.903199,4752
0.56,0.024,0,0.706137,0,0.293863,0.907634,4742
0.56,0.025,0,0.807832,0,0.192168,0.961042,4954
0.56,0.026,0,0.679216,0,0.320784,0.897651,4768
0.56,0.027,0,0.786957,0.00331263,0.209731,0.957764,4830
0.56,0.028,0,0.719595,0,0.280405,0.915016,4695
0.56,0.029,0,0.609663,0,0.390337,0.847637,4719
0.56,0.03,0,0.638043,0,0.361957,0.871035,4792
0.56,0.031,0,0.551183,0,0.448817,0.789197,4943
0.56,0.032,0,0.723279,0,0.276721,0.925911,4940
0.5,0.033,0,0.655513,0,0.344487,0.886936,5006
0.56,0.033,0,0.699604,0,0.300396,0.910662,4802
0.56,0.034,0,0.608497,0,0.391503,0.850984,4825
0.56,0.035,0,0.603339,0,0.396661,0.845042,4911
0.56,0.036,0,0.614551,0,0.385449,0.854701,4797
0.56,0.037,0,0.699777,0,0.300223,0.906656,4928
